0.002500	29.999886	30.000000	0.000000	0.000000	0.000000	4.635762	0.000000	0.000000	2458.000000	0.000000	-855.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	29.999886	30.000000	0.000000	0.000000	0.000000	4.635762	0.000000	0.000000	2457.000000	0.000000	-1043.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	30.000000	30.000000	0.000000	0.000000	0.000000	5.960265	0.000000	0.000000	2457.000000	0.000000	-1125.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	30.981495	30.000000	392.396240	0.000000	0.000000	9.933775	0.000000	0.000000	2457.000000	0.000000	-1141.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	31.961477	30.000000	391.488434	0.000000	0.000000	22.516556	0.000000	0.000000	2454.000000	0.000000	6516.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	32.938435	30.000000	389.976990	0.000000	0.000000	22.516556	0.000000	0.000000	2454.000000	0.000000	6516.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	33.910862	30.025000	387.864227	38.000000	0.000000	228.476822	0.000000	0.000000	2173.000000	0.000000	11236.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	34.877258	30.309999	385.153412	200.350006	0.000000	300.662262	0.000000	0.000000	2073.000000	0.000000	11447.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	35.836132	31.865000	381.848694	403.750000	0.000000	157.615891	0.000000	0.000000	2006.000000	0.000000	11643.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.002500	36.786011	32.889999	377.955231	454.049988	0.000000	174.834442	0.000000	0.000000	1853.000000	0.000000	10696.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
